recoverability_pair,condition_stage,target_stage,pre_stage,post_stage,complexity_direction,direction_note,subject_id,group_id,channel,start_idx,window_size,pe_pre,pe_post,delta_pe,sampen_pre,sampen_post,delta_sampen
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_SEMITEND,0,1024,0.8127406799173933,0.8577989886458894,-0.045058308728496144,1.1064498777730343,1.0379595891888578,0.0684902885841765
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_SEMITEND,0,1024,0.6577958645088731,0.7137110949087013,-0.055915230399828264,0.9158132909483991,0.922260898860659,-0.006447607912259845
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_BICEPS_FEM,0,1024,0.7710350515155576,0.8415574339149535,-0.0705223823993959,0.5504414116593815,0.5062749902019943,0.04416642145738725
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_BICEPS_FEM,0,1024,0.7681370943395819,0.8329928024812497,-0.06485570814166786,0.5443372077173912,0.5731667230975848,-0.028829515380193516
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_MED_GASTRO,0,1024,0.8479554223924471,0.9063950882519023,-0.05843966585945515,1.0663230145339286,0.9739759256124552,0.09234708892147347
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_MED_GASTRO,0,1024,0.8827599214783572,0.9450092516201937,-0.06224933014183642,0.6508680317158388,0.39475979386263954,0.2561082378531993
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_RECTUS_FEM,512,1024,0.6478978598497165,0.721795503683859,-0.07389764383414255,0.4257821242987748,0.3324111646338959,0.0933709596648789
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_RECTUS_FEM,512,1024,0.7710983923851639,0.8271902005527766,-0.05609180816761272,0.3864693072195704,0.3286007140102247,0.057868593209345676
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_ADDUCTORS,512,1024,0.7725600339640442,0.8301856218828075,-0.05762558791876338,0.47169060791869927,0.5025614161285492,-0.030870808209849943
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_ADDUCTORS,512,1024,0.6812251566443837,0.7345031998618193,-0.05327804321743568,1.0187448197578362,1.0122454492451052,0.006499370512730973
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_VMO,512,1024,0.8317642485989479,0.8901835531917581,-0.058419304592810195,0.6353915735102504,0.4985214399606962,0.13687013354955424
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_VMO,512,1024,0.76156894571059,0.8423420651065402,-0.08077311939595022,0.9697180275866555,0.888571962352327,0.08114606523432843
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_TIBANT,512,1024,0.8569298736148642,0.9398966966980055,-0.0829668230831413,1.4226959536553063,1.2873394877804683,0.13535646587483807
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_TIBANT,512,1024,0.8454609830023522,0.929719410121406,-0.08425842711905385,1.0833448165373212,0.8761931126119417,0.20715170392537952
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_GLUT_MED,512,1024,0.7651984000073659,0.8363222695325184,-0.07112386952515248,1.0420118171514003,0.8993606587786301,0.1426511583727702
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_GLUT_MED,512,1024,0.831708963261573,0.8903688461258394,-0.05865988286426649,0.704409030555876,0.6429781133846758,0.061430917171200194
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_SEMITEND,512,1024,0.8187818016350628,0.8778764540393885,-0.059094652404325765,0.8995466195748694,0.7913897268436454,0.10815689273122397
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_SEMITEND,512,1024,0.7243618832412214,0.7733905673592243,-0.049028684118002874,0.7481108608772582,0.6117868664073742,0.13632399446988397
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_BICEPS_FEM,512,1024,0.7450516651120284,0.818412738756282,-0.0733610736442536,0.35133702886212786,0.36166772792747126,-0.010330699065343396
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_BICEPS_FEM,512,1024,0.7370304692841905,0.8181552195211893,-0.08112475023699883,0.36264735952857247,0.4299368381258979,-0.06728947859732543
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,RT_MED_GASTRO,512,1024,0.8102478975446856,0.8764160830380757,-0.0661681854933901,0.9976990484469503,0.868447749908691,0.12925129853825934
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_19,LT_MED_GASTRO,512,1024,0.8498984261543513,0.93234559212652,-0.08244716597216872,0.3145345814751597,0.2823346267774467,0.03219995469771303
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_RECTUS_FEM,0,1024,0.6456585502567619,0.7226990533175367,-0.07704050306077481,0.9295788872124756,0.9806942546990002,-0.051115367486524566
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_RECTUS_FEM,0,1024,0.6737560199606976,0.7468163500211721,-0.07306033006047452,0.5216796454861563,0.4701430765697349,0.05153656891642139
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_ADDUCTORS,0,1024,0.7187559542862549,0.7732703399595658,-0.054514385673310906,0.2809782669964,0.22384604519627851,0.05713222180012148
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_ADDUCTORS,0,1024,0.6505042502757011,0.718886467721821,-0.06838221744611983,0.34929614884705273,0.42903429996764453,-0.0797381511205918
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_VMO,0,1024,0.795825989392757,0.8611981949660521,-0.06537220557329515,0.4925107780625958,0.504232508296347,-0.011721730233751226
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_VMO,0,1024,0.7030324852109808,0.7977077830586349,-0.09467529784765405,0.5839478885949533,0.5314182742396524,0.0525296143553009
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_TIBANT,0,1024,0.8679582364686083,0.9539228552586578,-0.08596461879004957,1.0624185121843632,0.9360191779455688,0.12639933423879446
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_TIBANT,0,1024,0.8475696195033144,0.9280333881539128,-0.08046376865059834,0.6931471805599453,0.6633475977182812,0.029799582841664063
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_GLUT_MED,0,1024,0.7742602464292335,0.8535521669136529,-0.07929192048441935,0.8392055645579634,0.8782219696983565,-0.03901640514039317
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_GLUT_MED,0,1024,0.7954518582438278,0.8585701705057915,-0.06311831226196374,0.7637740393385518,0.6373143272338507,0.12645971210470108
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_SEMITEND,0,1024,0.7505718148920849,0.8184775794747077,-0.06790576458262276,1.0226950889628796,1.1416225565420313,-0.11892746757915162
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_SEMITEND,0,1024,0.6911911542959269,0.7656072965969059,-0.07441614230097893,0.6347004180435233,0.6206630247305509,0.01403739331297238
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_BICEPS_FEM,0,1024,0.7508490563748357,0.8122853958334839,-0.06143633945864824,0.39895766509811,0.4043771660244276,-0.0054195009263176
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_BICEPS_FEM,0,1024,0.6526187162560806,0.7215952233961843,-0.06897650714010373,0.28959741492584984,0.3308956228425753,-0.04129820791672545
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_MED_GASTRO,0,1024,0.8109552979509168,0.879460709180245,-0.06850541122932818,1.410027945451985,1.2796443546321927,0.13038359081979234
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_MED_GASTRO,0,1024,0.8727210953763128,0.9449019614946553,-0.07218086611834251,0.6471771695222889,0.3904862912016342,0.2566908783206547
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_RECTUS_FEM,512,1024,0.6667285871573013,0.7460413846404605,-0.07931279748315923,0.38539261760181925,0.25714717783601104,0.1282454397658082
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_RECTUS_FEM,512,1024,0.7190921914304119,0.7907240805953133,-0.07163188916490137,0.5341000610860183,0.5185011725982491,0.015598888487769136
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_ADDUCTORS,512,1024,0.6233454895235582,0.6879529765299284,-0.0646074870063702,0.588385467315221,0.5491843016791811,0.039201165636039925
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_ADDUCTORS,512,1024,0.6152292471119916,0.6934657730544137,-0.07823652594242214,0.15119743731988175,0.18305983663553554,-0.031862399315653794
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_VMO,512,1024,0.8397509176355706,0.8873810247270896,-0.047630107091518936,0.5711286942854109,0.44071548488867424,0.13041320939673667
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_VMO,512,1024,0.7160641705055808,0.8203331903797709,-0.10426901987419013,1.2713353883401264,1.2196986466314002,0.05163674170872623
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_TIBANT,512,1024,0.85664861117765,0.9390752689195827,-0.0824266577419327,1.247885991415864,1.1292895409151569,0.1185964505007071
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_TIBANT,512,1024,0.851059670642941,0.9331121158876506,-0.08205244524470967,1.0127295799698544,0.7291662733189634,0.2835633066508909
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_GLUT_MED,512,1024,0.8130487478908732,0.8822271953429482,-0.06917844745207502,0.7052087302937649,0.5284039420863189,0.17680478820744594
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_GLUT_MED,512,1024,0.7956562935247066,0.8703815185674341,-0.0747252250427275,1.0613308236309544,0.9765095918672098,0.08482123176374468
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_SEMITEND,512,1024,0.6415228492691708,0.7196017871398047,-0.07807893787063391,0.7224584206002227,0.6910326955552298,0.03142572504499286
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_SEMITEND,512,1024,0.6935304398709644,0.7648675203567219,-0.07133708048575749,0.9624801143435298,0.8983417471166463,0.06413836722688349
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_BICEPS_FEM,512,1024,0.7191874040938304,0.7854566225317547,-0.06626921843792433,0.4918449726044352,0.489452143072229,0.0023928295322062088
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_BICEPS_FEM,512,1024,0.6901552721128512,0.7777610423469128,-0.08760577023406158,0.7934121437911715,0.6469038028538766,0.14650834093729492
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,RT_MED_GASTRO,512,1024,0.7510194868253509,0.82262019914435,-0.07160071231899912,0.8779791181257796,0.8103491827905612,0.06762993533521833
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_2,LT_MED_GASTRO,512,1024,0.8441583071301545,0.9295267800246105,-0.08536847289445604,0.2345735633247601,0.20275773814469264,0.03181582518006745
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_RECTUS_FEM,0,1024,0.6206140875353618,0.6863091727387532,-0.0656950852033914,0.7768731336497782,0.7895121333091938,-0.012638999659415617
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_RECTUS_FEM,0,1024,0.6894374907957347,0.752403783229464,-0.06296629243372931,0.29450496677367044,0.294799540220645,-0.00029457344697453314
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_ADDUCTORS,0,1024,0.5951988413149863,0.658553523681862,-0.06335468236687569,0.6176396280518002,0.7024890744013741,-0.08484944634957392
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_ADDUCTORS,0,1024,0.62937064701083,0.6905922146041814,-0.0612215675933514,0.5070179085514288,0.5035165619019527,0.0035013466494761003
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_VMO,0,1024,0.7416145617524595,0.8257777524760814,-0.08416319072362188,0.6544126713788043,0.5885012058399878,0.06591146553881655
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_VMO,0,1024,0.7087900305642241,0.7889041026511938,-0.08011407208696975,0.6651381682747289,0.5080870806881016,0.15705108758662734
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_TIBANT,0,1024,0.8394149772469329,0.9268925995673323,-0.08747762232039935,1.4534918999881679,1.213508037476936,0.23998386251123183
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_TIBANT,0,1024,0.8585232380433758,0.9427972583037881,-0.08427402026041231,0.8968977517750604,0.7177749233763652,0.1791228283986952
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_GLUT_MED,0,1024,0.7807739115885066,0.8473302350525805,-0.06655632346407392,1.112144294886686,1.1803160008760403,-0.06817170598935429
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_GLUT_MED,0,1024,0.7945943990328077,0.8537793340008002,-0.059184934967992486,0.7675743865551652,0.7845901567953586,-0.017015770240193406
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_SEMITEND,0,1024,0.7861608567968599,0.8472416118866233,-0.061080755089763406,1.32513993796656,1.3462161375524802,-0.021076199585920108
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_SEMITEND,0,1024,0.6693124479158963,0.7481837207858969,-0.07887127287000062,1.0573693301340605,1.109760676150724,-0.0523913460166634
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_BICEPS_FEM,0,1024,0.7902367321107794,0.8558135057410152,-0.06557677363023584,0.5666489796246713,0.4864534965273374,0.08019548309733393
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_BICEPS_FEM,0,1024,0.7957927994789837,0.8535326400259752,-0.05773984054699144,0.4920534604654094,0.448612439264418,0.04344102120099136
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_MED_GASTRO,0,1024,0.8090763133849433,0.8816042706215386,-0.07252795723659522,1.1761705230139843,0.9525704059548039,0.22360011705918037
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_MED_GASTRO,0,1024,0.8739275907659799,0.9362360613907801,-0.06230847062480016,1.5850593866389613,1.2919836816486492,0.2930757049903121
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_RECTUS_FEM,512,1024,0.6103532708717004,0.6923064575056126,-0.08195318663391216,0.6567237561631459,0.6512342885079474,0.005489467655198532
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_RECTUS_FEM,512,1024,0.7099894499325943,0.7772587352773209,-0.06726928534472665,0.37407239570030176,0.3762614173324926,-0.002189021632190813
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_ADDUCTORS,512,1024,0.583606942895214,0.6539568550739278,-0.07034991217871378,0.47754094167824335,0.4641122489443227,0.013428692733920666
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_ADDUCTORS,512,1024,0.5951493529066088,0.6565355456903038,-0.06138619278369506,0.7519166048516572,0.8198825558025051,-0.0679659509508479
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_VMO,512,1024,0.8168358849076441,0.8778511576327817,-0.061015272725137515,0.7377247767788626,0.5471074572051373,0.1906173195737253
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_VMO,512,1024,0.7161488908846589,0.812945309560724,-0.09679641867606503,0.9847718095125352,1.0127437689457297,-0.027971959433194526
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_TIBANT,512,1024,0.8243605638931033,0.9174256637720895,-0.09306509987898615,1.4475651865129318,1.2108720267862079,0.2366931597267239
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_TIBANT,512,1024,0.8450830025477173,0.9250596531888123,-0.07997665064109505,1.1859859188766981,0.9340506389787023,0.2519352798979958
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_GLUT_MED,512,1024,0.7850287008306317,0.8535332474739108,-0.0685045466432791,0.7622793666194263,0.7275554402353678,0.03472392638405852
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_GLUT_MED,512,1024,0.7870712007832144,0.8603257382737286,-0.07325453749051425,1.2652486798286908,1.0962026489479564,0.16904603088073444
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_SEMITEND,512,1024,0.7194654182705016,0.7937420426665093,-0.07427662439600768,0.8841336202396238,0.6885149896368011,0.1956186306028227
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_SEMITEND,512,1024,0.6728806416339757,0.7596924100626804,-0.08681176842870475,1.1564618216548843,1.101213070368167,0.055248751286717246
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_BICEPS_FEM,512,1024,0.7460099235209168,0.8073426591346455,-0.06133273561372876,0.655998133731612,0.6195937883261587,0.03640434540545323
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_BICEPS_FEM,512,1024,0.8197263618218844,0.8727192079684485,-0.05299284614656408,0.8472978603872037,0.7620830703664916,0.08521479002071208
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,RT_MED_GASTRO,512,1024,0.8115446641538692,0.8865792254015249,-0.07503456124765573,0.4790391960092358,0.46481657642711505,0.014222619582120732
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_20,LT_MED_GASTRO,512,1024,0.8560098305200553,0.9394918779424478,-0.08348204742239251,0.30672131250600226,0.2608076060974464,0.045913706408555854
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_RECTUS_FEM,0,1024,0.6723193588911243,0.7347119080028257,-0.062392549111701445,0.40457534917411986,0.31602774493387503,0.08854760424024483
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_RECTUS_FEM,0,1024,0.7300173748665572,0.7887163373924507,-0.05869896252589357,0.6195028033355864,0.5863348135369272,0.0331679897986592
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_ADDUCTORS,0,1024,0.6712748868507357,0.7319522095045793,-0.060677322653843624,0.7128579636238782,0.7193421721992872,-0.0064842085754089895
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_ADDUCTORS,0,1024,0.5997732170523125,0.6620245367944958,-0.06225131974218334,0.48727734683957674,0.5075260685688252,-0.020248721729248464
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_VMO,0,1024,0.8003932429461913,0.8626148036022362,-0.062221560656044894,0.5514524772962618,0.5310188433724677,0.020433633923794048
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_VMO,0,1024,0.7931998403981324,0.8662177785827941,-0.07301793818466173,0.41463906772109793,0.307574078121433,0.10706498959966493
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_TIBANT,0,1024,0.8468959394120089,0.9335556029329322,-0.08665966352092325,0.7389567165912395,0.8104380175550163,-0.0714813009637768
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_TIBANT,0,1024,0.8358889563698393,0.9290458842373155,-0.0931569278674762,0.9885743021535414,0.9167244772724106,0.07184982488113079
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_GLUT_MED,0,1024,0.7573561462845506,0.8284429317120592,-0.07108678542750857,1.108602381743196,0.8240365637216294,0.28456581802156666
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_GLUT_MED,0,1024,0.813213499037769,0.8781725046906661,-0.06495900565289714,0.6580321615390426,0.6003196182248586,0.05771254331418407
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_SEMITEND,0,1024,0.7583535308719546,0.8345629699848895,-0.07620943911293498,0.8090360200066176,0.7081082332000567,0.10092778680656089
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_SEMITEND,0,1024,0.6572741031100104,0.7335543754371372,-0.07628027232712675,0.8497922493083759,0.7441052981385928,0.1056869511697831
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_BICEPS_FEM,0,1024,0.7392078297522325,0.815464416530545,-0.07625658677831249,0.9814104794157669,0.884774893935658,0.09663558548010887
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_BICEPS_FEM,0,1024,0.7536646589667694,0.818423123791771,-0.06475846482500158,0.3891775617432348,0.4466335296223959,-0.057455967879161074
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,RT_MED_GASTRO,0,1024,0.851445414130495,0.9077785810667873,-0.05633316693629231,1.1542097321191531,0.8890698758679249,0.26513985625122827
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_3,LT_MED_GASTRO,0,1024,0.8763534021212503,0.9419825237274784,-0.06562912160622802,0.8069465648636361,0.5460273107975963,0.2609192540660399
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,RT_RECTUS_FEM,0,1024,0.6225890591939686,0.6906299863741242,-0.06804092718015564,0.45764164473134544,0.4069595044012179,0.05068214033012752
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,LT_RECTUS_FEM,0,1024,0.7219080855738472,0.7836967330237812,-0.06178864744993395,0.6896989012810294,0.7132367743612771,-0.023537873080247684
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,RT_ADDUCTORS,0,1024,0.7452894206618591,0.8049622455645997,-0.05967282490274062,0.5465437063680699,0.5274689955616195,0.0190747108064504
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,LT_ADDUCTORS,0,1024,0.632545076067427,0.7030460345172749,-0.07050095844984783,0.5753641449035618,0.5764778401937526,-0.001113695290190786
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,RT_VMO,0,1024,0.7405800279329476,0.8240918151099836,-0.083511787177036,0.7396671961948381,0.5803477358051207,0.15931946038971745
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,LT_VMO,0,1024,0.7080347291130794,0.7937172570765003,-0.0856825279634209,0.5838151011653014,0.47040524300823044,0.113409858157071
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,RT_TIBANT,0,1024,0.8407799555476277,0.9361768676749627,-0.09539691212733492,1.2746803764902224,1.053599201356183,0.22108117513403935
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,LT_TIBANT,0,1024,0.8334919675686464,0.9215828690848412,-0.08809090151619481,1.3041009047435987,1.1135032106333493,0.1905976941102494
rectified->notch,rectified,notch,notch,rectified,pre_minus_post,complexity delta computed as notch - rectified,JUS,JUS_4,RT_GLUT_MED,0,1024,0.7815839550127871,0.8468952961902906,-0.06531134117750348,0.9901906380008407,0.925340567394073,0.06485007060676773
